,tick,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,mr18.m0,mr18.m1,mr18.m2,mr18.m3,mr18.m4,mr18.m5,mr18.m6,mr18.m7,mr18.m8,mr18.m9,mr18.m10,mr18.m11,mr18.m12,mr18.m13,mr18.m14,mr18.m15
716,9570.0,0.38037,0.0701537,-0.9188696047851552,779.0,5002.0,1343.0,1970.0,5002.0,1457.0,859.0,626.0,574.0,5001.0,1949.0,1545.0,1436.0,1537.0,1081.0,830.0
717,9580.0,0.380152,0.071034,-0.9445667618967724,779.0,5002.0,1343.0,1970.0,5002.0,1457.0,859.0,626.0,574.0,5001.0,1949.0,1545.0,1436.0,1537.0,1081.0,830.0
718,9590.0,0.379,0.0721148,-0.965989653856714,783.0,5002.0,1310.0,1967.0,5002.0,1475.0,862.0,648.0,577.0,5001.0,1929.0,1500.0,1468.0,1549.0,1062.0,829.0
719,9610.0,0.378858,0.072602,-0.9971413691779768,783.0,5002.0,1310.0,1967.0,5002.0,1475.0,862.0,648.0,577.0,5001.0,1929.0,1500.0,1468.0,1549.0,1062.0,829.0
720,9622.0,0.379014,0.0739918,-1.0116543901286408,776.0,5002.0,1349.0,1962.0,5002.0,1532.0,845.0,631.0,565.0,2160.0,1998.0,1505.0,1437.0,1524.0,1054.0,827.0
721,9630.0,0.379067,0.0742449,-1.026700261828776,776.0,5002.0,1349.0,1962.0,5002.0,1532.0,845.0,631.0,565.0,2160.0,1998.0,1505.0,1437.0,1524.0,1054.0,827.0
722,9640.0,0.379301,0.0749272,-1.0491487482420017,776.0,5002.0,1349.0,1962.0,5002.0,1532.0,845.0,631.0,565.0,2160.0,1998.0,1505.0,1437.0,1524.0,1054.0,827.0
723,9670.0,0.379821,0.0778066,-1.0918627518690045,786.0,5002.0,1307.0,1970.0,5002.0,1536.0,855.0,617.0,576.0,2253.0,5002.0,1484.0,1450.0,1563.0,1045.0,838.0
724,9680.0,0.380424,0.0780021,-1.093873833729914,786.0,5002.0,1307.0,1970.0,5002.0,1536.0,855.0,617.0,576.0,2253.0,5002.0,1484.0,1450.0,1563.0,1045.0,838.0
725,9690.0,0.38011,0.0784747,-1.0883161431171449,775.0,5007.0,5002.0,1969.0,5001.0,1587.0,841.0,620.0,586.0,2263.0,1941.0,1495.0,1432.0,1540.0,1035.0,842.0
726,9700.0,0.380272,0.0802584,-1.090069393970245,775.0,5007.0,5002.0,1969.0,5001.0,1587.0,841.0,620.0,586.0,2263.0,1941.0,1495.0,1432.0,1540.0,1035.0,842.0
727,9720.0,0.380163,0.0796604,-1.1141794579893505,775.0,5007.0,5002.0,1969.0,5001.0,1587.0,841.0,620.0,586.0,2263.0,1941.0,1495.0,1432.0,1540.0,1035.0,842.0
728,9730.0,0.380131,0.0797432,-1.1149644101686793,800.0,5002.0,1317.0,1973.0,5001.0,1467.0,860.0,628.0,569.0,5002.0,1932.0,1494.0,1428.0,1540.0,1033.0,848.0
729,9740.0,0.380155,0.0808829,-1.1091660772819554,800.0,5002.0,1317.0,1973.0,5001.0,1467.0,860.0,628.0,569.0,5002.0,1932.0,1494.0,1428.0,1540.0,1033.0,848.0
730,9760.0,0.379352,0.0824529,-1.0635185297438827,792.0,5002.0,1284.0,1940.0,5001.0,1466.0,854.0,611.0,559.0,5002.0,2017.0,1500.0,1445.0,1527.0,1064.0,846.0
731,9774.0,0.379128,0.0834356,-1.0349565836566113,792.0,5002.0,1284.0,1940.0,5001.0,1466.0,854.0,611.0,559.0,5002.0,2017.0,1500.0,1445.0,1527.0,1064.0,846.0
732,9780.0,0.380698,0.0841243,-1.0333580314081965,792.0,5002.0,1284.0,1940.0,5001.0,1466.0,854.0,611.0,559.0,5002.0,2017.0,1500.0,1445.0,1527.0,1064.0,846.0
733,9800.0,0.380016,0.0839217,-1.0063659896795831,794.0,5002.0,1268.0,1976.0,5002.0,1509.0,844.0,615.0,558.0,5002.0,2036.0,1489.0,1452.0,1533.0,1058.0,827.0
734,9813.0,0.379278,0.085555,-1.0083197757609792,794.0,5002.0,1268.0,1976.0,5002.0,1509.0,844.0,615.0,558.0,5002.0,2036.0,1489.0,1452.0,1533.0,1058.0,827.0
735,9820.0,0.379599,0.0871176,-1.0041658317462807,794.0,5002.0,1268.0,1976.0,5002.0,1509.0,844.0,615.0,558.0,5002.0,2036.0,1489.0,1452.0,1533.0,1058.0,827.0
736,9840.0,0.37858,0.0885233,-1.0063946375693398,782.0,5002.0,1309.0,1959.0,5001.0,1454.0,839.0,606.0,561.0,5002.0,2035.0,1505.0,1455.0,1534.0,1057.0,841.0
737,9853.0,0.378321,0.0896069,-1.0042288571037452,782.0,5002.0,1309.0,1959.0,5001.0,1454.0,839.0,606.0,561.0,5002.0,2035.0,1505.0,1455.0,1534.0,1057.0,841.0
738,9860.0,0.378136,0.0897558,-0.9978804847336956,782.0,5002.0,1309.0,1959.0,5001.0,1454.0,839.0,606.0,561.0,5002.0,2035.0,1505.0,1455.0,1534.0,1057.0,841.0
739,9880.0,0.378174,0.0905714,-0.9822444665045754,797.0,5002.0,1324.0,2045.0,5002.0,1424.0,838.0,604.0,566.0,2238.0,1971.0,1482.0,1433.0,1574.0,1079.0,857.0
740,9893.0,0.378716,0.0928296,-0.9828632609233168,797.0,5002.0,1324.0,2045.0,5002.0,1424.0,838.0,604.0,566.0,2238.0,1971.0,1482.0,1433.0,1574.0,1079.0,857.0
741,9900.0,0.378716,0.0928296,-0.9828632609233168,797.0,5002.0,1324.0,2045.0,5002.0,1424.0,838.0,604.0,566.0,2238.0,1971.0,1482.0,1433.0,1574.0,1079.0,857.0
742,9920.0,0.376698,0.0930964,-0.9893434135862464,799.0,5002.0,1290.0,2057.0,5002.0,1477.0,830.0,619.0,560.0,2249.0,5002.0,1473.0,1436.0,1540.0,1085.0,856.0
743,9932.0,0.377345,0.0952105,-0.987773509227588,799.0,5002.0,1290.0,2057.0,5002.0,1477.0,830.0,619.0,560.0,2249.0,5002.0,1473.0,1436.0,1540.0,1085.0,856.0
744,9940.0,0.377235,0.0955813,-0.9903117122600176,798.0,5002.0,1330.0,1977.0,5001.0,1449.0,838.0,618.0,559.0,5002.0,1905.0,1492.0,1422.0,1549.0,1077.0,853.0
745,9960.0,0.37733,0.0967004,-0.9871547148088466,798.0,5002.0,1330.0,1977.0,5001.0,1449.0,838.0,618.0,559.0,5002.0,1905.0,1492.0,1422.0,1549.0,1077.0,853.0
746,9970.0,0.377627,0.0980179,-0.9744407813348936,798.0,5002.0,1330.0,1977.0,5001.0,1449.0,838.0,618.0,559.0,5002.0,1905.0,1492.0,1422.0,1549.0,1077.0,853.0
747,9980.0,0.377015,0.0981439,-0.9634800987140412,804.0,5002.0,1351.0,2010.0,5002.0,1579.0,831.0,602.0,557.0,5002.0,1993.0,1478.0,1473.0,1534.0,1058.0,859.0
748,9990.0,0.377224,0.0981263,-0.9599506786960352,804.0,5002.0,1351.0,2010.0,5002.0,1579.0,831.0,602.0,557.0,5002.0,1993.0,1478.0,1473.0,1534.0,1058.0,859.0
749,10010.0,0.37745,0.100014,-0.9598303575590575,804.0,5002.0,1351.0,2010.0,5002.0,1579.0,831.0,602.0,557.0,5002.0,1993.0,1478.0,1473.0,1534.0,1058.0,859.0
750,10023.0,0.377555,0.0997028,-0.9648494678444036,814.0,5002.0,1332.0,1946.0,5002.0,1437.0,820.0,595.0,546.0,5002.0,1974.0,1484.0,1464.0,1549.0,1087.0,853.0
751,10030.0,0.377469,0.100028,-0.9698972260195062,814.0,5002.0,1332.0,1946.0,5002.0,1437.0,820.0,595.0,546.0,5002.0,1974.0,1484.0,1464.0,1549.0,1087.0,853.0
752,10050.0,0.37643,0.10171,-1.0054091501617146,808.0,5002.0,1347.0,5002.0,5002.0,1433.0,835.0,609.0,540.0,2113.0,1982.0,1478.0,1458.0,1540.0,1085.0,874.0
753,10060.0,0.376537,0.102275,-1.0229874953163285,808.0,5002.0,1347.0,5002.0,5002.0,1433.0,835.0,609.0,540.0,2113.0,1982.0,1478.0,1458.0,1540.0,1085.0,874.0
754,10080.0,0.375671,0.103522,-1.0809650946056162,808.0,5002.0,1347.0,5002.0,5002.0,1433.0,835.0,609.0,540.0,2113.0,1982.0,1478.0,1458.0,1540.0,1085.0,874.0
755,10098.0,0.375037,0.103038,-1.0973688762802118,802.0,5002.0,1350.0,1979.0,5007.0,1403.0,804.0,593.0,545.0,5002.0,2031.0,1453.0,1471.0,1514.0,1091.0,879.0
756,10100.0,0.374903,0.103366,-1.111446449306576,802.0,5002.0,1350.0,1979.0,5007.0,1403.0,804.0,593.0,545.0,5002.0,2031.0,1453.0,1471.0,1514.0,1091.0,879.0
757,10120.0,0.375301,0.104758,-1.143583652035464,802.0,5002.0,1350.0,1979.0,5007.0,1403.0,804.0,593.0,545.0,5002.0,2031.0,1453.0,1471.0,1514.0,1091.0,879.0
758,10133.0,0.374539,0.105811,-1.1556730615127242,811.0,5002.0,1260.0,5002.0,5001.0,1408.0,812.0,598.0,562.0,5002.0,2023.0,1474.0,1442.0,1546.0,1076.0,866.0
759,10140.0,0.374412,0.106121,-1.1529744302976583,811.0,5002.0,1260.0,5002.0,5001.0,1408.0,812.0,598.0,562.0,5002.0,2023.0,1474.0,1442.0,1546.0,1076.0,866.0
760,10160.0,0.37438,0.107596,-1.139326575617642,811.0,5002.0,1260.0,5002.0,5001.0,1408.0,812.0,598.0,562.0,5002.0,2023.0,1474.0,1442.0,1546.0,1076.0,866.0
761,10170.0,0.374498,0.108761,-1.1369258824560438,797.0,5002.0,1361.0,5002.0,5002.0,1461.0,814.0,600.0,537.0,5002.0,1984.0,1487.0,1439.0,1550.0,1101.0,862.0
762,10180.0,0.373375,0.108199,-1.119846010583194,797.0,5002.0,1361.0,5002.0,5002.0,1461.0,814.0,600.0,537.0,5002.0,1984.0,1487.0,1439.0,1550.0,1101.0,862.0
763,10190.0,0.37272,0.109779,-1.0966698677701523,797.0,5002.0,1361.0,5002.0,5002.0,1461.0,814.0,600.0,537.0,5002.0,1984.0,1487.0,1439.0,1550.0,1101.0,862.0
764,10210.0,0.372566,0.111808,-1.068113651260832,803.0,5002.0,1329.0,1980.0,5001.0,1476.0,807.0,597.0,534.0,5002.0,1994.0,1496.0,1439.0,1547.0,1107.0,876.0
765,10220.0,0.371686,0.111212,-1.0536292781999248,803.0,5002.0,1329.0,1980.0,5001.0,1476.0,807.0,597.0,534.0,5002.0,1994.0,1496.0,1439.0,1547.0,1107.0,876.0
766,10230.0,0.370767,0.112123,-1.0414825729431514,803.0,5002.0,1329.0,1980.0,5001.0,1476.0,807.0,597.0,534.0,5002.0,1994.0,1496.0,1439.0,1547.0,1107.0,876.0
767,10240.0,0.371191,0.113027,-1.0418378067761322,795.0,5002.0,1334.0,1998.0,5002.0,1469.0,812.0,584.0,534.0,2203.0,2012.0,1457.0,1431.0,1542.0,1086.0,863.0
768,10260.0,0.370529,0.112771,-1.0538871092077335,795.0,5002.0,1334.0,1998.0,5002.0,1469.0,812.0,584.0,534.0,2203.0,2012.0,1457.0,1431.0,1542.0,1086.0,863.0
769,10273.0,0.370073,0.114326,-1.068360023112738,819.0,5002.0,1326.0,1956.0,5002.0,1436.0,793.0,574.0,534.0,5002.0,1962.0,1442.0,1438.0,1542.0,1100.0,861.0
770,10281.0,0.369928,0.114624,-1.0791889254407108,819.0,5002.0,1326.0,1956.0,5002.0,1436.0,793.0,574.0,534.0,5002.0,1962.0,1442.0,1438.0,1542.0,1100.0,861.0
771,10300.0,0.3696,0.115802,-1.0913241715415816,819.0,5002.0,1326.0,1956.0,5002.0,1436.0,793.0,574.0,534.0,5002.0,1962.0,1442.0,1438.0,1542.0,1100.0,861.0
772,10312.0,0.369779,0.116422,-1.1024395527671196,821.0,5002.0,1374.0,2040.0,5007.0,1458.0,788.0,577.0,552.0,5001.0,5001.0,1491.0,1428.0,1576.0,1086.0,876.0
773,10320.0,0.370488,0.116792,-1.1106271196595392,821.0,5002.0,1374.0,2040.0,5007.0,1458.0,788.0,577.0,552.0,5001.0,5001.0,1491.0,1428.0,1576.0,1086.0,876.0
774,10340.0,0.370837,0.117278,-1.1165228553714353,821.0,5002.0,1374.0,2040.0,5007.0,1458.0,788.0,577.0,552.0,5001.0,5001.0,1491.0,1428.0,1576.0,1086.0,876.0
775,10352.0,0.36937,0.119364,-1.1235702362515445,817.0,5002.0,1344.0,2023.0,5002.0,1398.0,811.0,583.0,527.0,5002.0,1989.0,1458.0,1438.0,1522.0,1120.0,867.0
776,10361.0,0.369257,0.119664,-1.125329216682596,817.0,5002.0,1344.0,2023.0,5002.0,1398.0,811.0,583.0,527.0,5002.0,1989.0,1458.0,1438.0,1522.0,1120.0,867.0
777,10381.0,0.368405,0.119155,-1.1253578645723523,818.0,5002.0,1370.0,1982.0,5002.0,1441.0,793.0,575.0,528.0,5001.0,5002.0,1479.0,1423.0,1504.0,1140.0,876.0
778,10392.0,0.367639,0.119857,-1.1271111154254527,818.0,5002.0,1370.0,1982.0,5002.0,1441.0,793.0,575.0,528.0,5001.0,5002.0,1479.0,1423.0,1504.0,1140.0,876.0
779,10401.0,0.366634,0.120798,-1.1369602599237516,818.0,5002.0,1370.0,1982.0,5002.0,1441.0,793.0,575.0,528.0,5001.0,5002.0,1479.0,1423.0,1504.0,1140.0,876.0
780,10410.0,0.366634,0.120798,-1.1369602599237516,818.0,5002.0,1370.0,1982.0,5002.0,1441.0,793.0,575.0,528.0,5001.0,5002.0,1479.0,1423.0,1504.0,1140.0,876.0
781,10430.0,0.366771,0.121457,-1.1705069388286615,822.0,5002.0,1379.0,2033.0,5002.0,1415.0,807.0,572.0,551.0,5001.0,5002.0,1465.0,1452.0,1522.0,1102.0,898.0
782,10440.0,0.367263,0.121601,-1.1883144671013277,822.0,5002.0,1379.0,2033.0,5002.0,1415.0,807.0,572.0,551.0,5001.0,5002.0,1465.0,1452.0,1522.0,1102.0,898.0
783,10460.0,0.36823,0.12205,-1.2016013583704113,811.0,5002.0,1322.0,5002.0,5001.0,1366.0,796.0,585.0,531.0,5002.0,2024.0,1465.0,1454.0,1529.0,1116.0,890.0
784,10474.0,0.368327,0.123571,-1.2090211618173552,811.0,5002.0,1322.0,5002.0,5001.0,1366.0,796.0,585.0,531.0,5002.0,2024.0,1465.0,1454.0,1529.0,1116.0,890.0
785,10480.0,0.368353,0.123389,-1.2090211618173552,811.0,5002.0,1322.0,5002.0,5001.0,1366.0,796.0,585.0,531.0,5002.0,2024.0,1465.0,1454.0,1529.0,1116.0,890.0
786,10500.0,0.367431,0.125401,-1.2481484496468391,816.0,5002.0,1324.0,2022.0,5002.0,1479.0,799.0,582.0,533.0,2253.0,1979.0,1430.0,1437.0,1538.0,1098.0,883.0
787,10514.0,0.366607,0.12493,-1.2497641906291082,816.0,5002.0,1324.0,2022.0,5002.0,1479.0,799.0,582.0,533.0,2253.0,1979.0,1430.0,1437.0,1538.0,1098.0,883.0
788,10520.0,0.365981,0.125174,-1.2492141511457826,816.0,5002.0,1336.0,1969.0,5001.0,1353.0,798.0,569.0,529.0,2196.0,5002.0,1457.0,1418.0,1524.0,1125.0,886.0
789,10540.0,0.366884,0.125393,-1.2538379205524883,816.0,5002.0,1336.0,1969.0,5001.0,1353.0,798.0,569.0,529.0,2196.0,5002.0,1457.0,1418.0,1524.0,1125.0,886.0
790,10550.0,0.367105,0.124952,-1.2621114311141777,816.0,5002.0,1336.0,1969.0,5001.0,1353.0,798.0,569.0,529.0,2196.0,5002.0,1457.0,1418.0,1524.0,1125.0,886.0
791,10560.0,0.366877,0.125439,-1.2713475107716865,812.0,5002.0,1340.0,1995.0,5002.0,1447.0,786.0,575.0,535.0,5001.0,2055.0,1476.0,1442.0,1544.0,1082.0,883.0
792,10580.0,0.366598,0.125924,-1.355268639024498,812.0,5002.0,1340.0,1995.0,5002.0,1447.0,786.0,575.0,535.0,5001.0,2055.0,1476.0,1442.0,1544.0,1082.0,883.0
793,10590.0,0.366977,0.125154,-1.397020073555681,812.0,5002.0,1340.0,1995.0,5002.0,1447.0,786.0,575.0,535.0,5001.0,2055.0,1476.0,1442.0,1544.0,1082.0,883.0
794,10600.0,0.367944,0.126407,-1.4472283651429951,820.0,5002.0,1351.0,2022.0,5002.0,1384.0,806.0,575.0,545.0,2230.0,1992.0,1483.0,1435.0,1551.0,1112.0,876.0
795,10620.0,0.367857,0.128037,-1.5283534593555683,820.0,5002.0,1351.0,2022.0,5002.0,1384.0,806.0,575.0,545.0,2230.0,1992.0,1483.0,1435.0,1551.0,1112.0,876.0
796,10634.0,0.367555,0.128725,-1.5589723239273594,826.0,5002.0,1379.0,2005.0,5001.0,1390.0,805.0,586.0,525.0,2146.0,2008.0,1486.0,1421.0,1529.0,1117.0,882.0
797,10641.0,0.367291,0.127886,-1.5576316026867534,826.0,5002.0,1379.0,2005.0,5001.0,1390.0,805.0,586.0,525.0,2146.0,2008.0,1486.0,1421.0,1529.0,1117.0,882.0
798,10660.0,0.36867,0.125858,-1.6352845726608338,826.0,5002.0,1379.0,2005.0,5001.0,1390.0,805.0,586.0,525.0,2146.0,2008.0,1486.0,1421.0,1529.0,1117.0,882.0
799,10670.0,0.369319,0.125387,-1.657538253423715,824.0,5001.0,1359.0,1930.0,5002.0,1436.0,803.0,589.0,533.0,5002.0,1951.0,1459.0,1449.0,1518.0,1127.0,890.0
800,10680.0,0.369941,0.126282,-1.66443666527709,824.0,5001.0,1359.0,1930.0,5002.0,1436.0,803.0,589.0,533.0,5002.0,1951.0,1459.0,1449.0,1518.0,1127.0,890.0
801,10690.0,0.370156,0.12721,-1.6560256448445698,824.0,5001.0,1359.0,1930.0,5002.0,1436.0,803.0,589.0,533.0,5002.0,1951.0,1459.0,1449.0,1518.0,1127.0,890.0
802,10710.0,0.368673,0.127068,-1.609581685971265,819.0,5002.0,1342.0,1976.0,5002.0,1392.0,793.0,581.0,515.0,5002.0,2038.0,1468.0,1444.0,1498.0,1141.0,874.0
803,10720.0,0.369068,0.127131,-1.5945701917388375,819.0,5002.0,1342.0,1976.0,5002.0,1392.0,793.0,581.0,515.0,5002.0,2038.0,1468.0,1444.0,1498.0,1141.0,874.0
804,10730.0,0.369082,0.126932,-1.5890526081717278,819.0,5002.0,1342.0,1976.0,5002.0,1392.0,793.0,581.0,515.0,5002.0,2038.0,1468.0,1444.0,1498.0,1141.0,874.0
805,10750.0,0.370197,0.126327,-1.5861133346827063,818.0,5002.0,1312.0,5002.0,5002.0,1466.0,790.0,584.0,534.0,2138.0,2031.0,1448.0,1438.0,1515.0,1151.0,898.0
806,10760.0,0.370792,0.126713,-1.5724482912688365,818.0,5002.0,1312.0,5002.0,5002.0,1466.0,790.0,584.0,534.0,2138.0,2031.0,1448.0,1438.0,1515.0,1151.0,898.0
807,10770.0,0.370059,0.126199,-1.5497820808934613,818.0,5002.0,1312.0,5002.0,5002.0,1466.0,790.0,584.0,534.0,2138.0,2031.0,1448.0,1438.0,1515.0,1151.0,898.0
808,10780.0,0.368894,0.12656,-1.52752840013058,822.0,5002.0,1364.0,2030.0,5002.0,1352.0,784.0,574.0,511.0,5002.0,2016.0,1467.0,1450.0,1525.0,1149.0,896.0
809,10800.0,0.368254,0.126406,-1.501321310581296,822.0,5002.0,1364.0,2030.0,5002.0,1352.0,784.0,574.0,511.0,5002.0,2016.0,1467.0,1450.0,1525.0,1149.0,896.0
810,10813.0,0.369145,0.126363,-1.499144070959799,831.0,5002.0,1376.0,2030.0,5002.0,1349.0,785.0,580.0,523.0,2214.0,2015.0,1447.0,1431.0,1512.0,1130.0,893.0
811,10820.0,0.36998,0.126157,-1.493941614180011,831.0,5002.0,1376.0,2030.0,5002.0,1349.0,785.0,580.0,523.0,2214.0,2015.0,1447.0,1431.0,1512.0,1130.0,893.0
812,10840.0,0.369879,0.126469,-1.5086494407810194,831.0,5002.0,1376.0,2030.0,5002.0,1349.0,785.0,580.0,523.0,2214.0,2015.0,1447.0,1431.0,1512.0,1130.0,893.0
813,10850.0,0.369929,0.126499,-1.5232655941348066,852.0,5002.0,1316.0,1987.0,5001.0,1419.0,791.0,581.0,511.0,2174.0,1985.0,1449.0,1452.0,1542.0,1157.0,872.0
814,10870.0,0.371136,0.126237,-1.5763787817434338,852.0,5002.0,1316.0,1987.0,5001.0,1419.0,791.0,581.0,511.0,2174.0,1985.0,1449.0,1452.0,1542.0,1157.0,872.0
815,10883.0,0.370764,0.127859,-1.5933039550115986,834.0,5001.0,1338.0,1993.0,5002.0,1431.0,800.0,582.0,528.0,2164.0,2031.0,1473.0,1457.0,1531.0,1108.0,885.0
816,10890.0,0.371513,0.129113,-1.6149789484013974,834.0,5001.0,1338.0,1993.0,5002.0,1431.0,800.0,582.0,528.0,2164.0,2031.0,1473.0,1457.0,1531.0,1108.0,885.0
817,10910.0,0.371704,0.128248,-1.6482735258764496,834.0,5001.0,1338.0,1993.0,5002.0,1431.0,800.0,582.0,528.0,2164.0,2031.0,1473.0,1457.0,1531.0,1108.0,885.0
818,10923.0,0.371837,0.127116,-1.6687166600067174,815.0,5002.0,1361.0,2021.0,5001.0,1429.0,787.0,585.0,514.0,1991.0,1977.0,1445.0,1430.0,1534.0,1103.0,883.0
819,10930.0,0.371738,0.126717,-1.6916865380135122,815.0,5002.0,1361.0,2021.0,5001.0,1429.0,787.0,585.0,514.0,1991.0,1977.0,1445.0,1430.0,1534.0,1103.0,883.0
820,10950.0,0.372493,0.127176,-1.7173435880794703,819.0,5002.0,1322.0,5002.0,5002.0,1377.0,800.0,579.0,533.0,5001.0,2016.0,1479.0,1442.0,1519.0,1110.0,885.0
821,10963.0,0.372226,0.127261,-1.700515817636478,819.0,5002.0,1322.0,5002.0,5002.0,1377.0,800.0,579.0,533.0,5001.0,2016.0,1479.0,1442.0,1519.0,1110.0,885.0
822,10970.0,0.37346,0.127146,-1.6803190553581164,819.0,5002.0,1322.0,5002.0,5002.0,1377.0,800.0,579.0,533.0,5001.0,2016.0,1479.0,1442.0,1519.0,1110.0,885.0
823,10990.0,0.373592,0.126723,-1.644096663549946,826.0,5002.0,1391.0,5002.0,5001.0,1429.0,796.0,586.0,524.0,5001.0,2027.0,1448.0,1427.0,1534.0,1139.0,893.0
824,11003.0,0.373283,0.125681,-1.624467129488764,826.0,5002.0,1391.0,5002.0,5001.0,1429.0,796.0,586.0,524.0,5001.0,2027.0,1448.0,1427.0,1534.0,1139.0,893.0
825,11010.0,0.373753,0.125787,-1.5993944963738391,826.0,5002.0,1391.0,5002.0,5001.0,1429.0,796.0,586.0,524.0,5001.0,2027.0,1448.0,1427.0,1534.0,1139.0,893.0
826,11030.0,0.373505,0.125881,-1.5456739735023732,824.0,5002.0,1320.0,2022.0,2125.0,1454.0,813.0,580.0,529.0,5002.0,2000.0,1467.0,1435.0,1531.0,1108.0,892.0
827,11040.0,0.37438,0.125169,-1.5199137910332912,824.0,5002.0,1320.0,2022.0,2125.0,1454.0,813.0,580.0,529.0,5002.0,2000.0,1467.0,1435.0,1531.0,1108.0,892.0
828,11050.0,0.374207,0.125249,-1.4951047185041266,824.0,5002.0,1320.0,2022.0,2125.0,1454.0,813.0,580.0,529.0,5002.0,2000.0,1467.0,1435.0,1531.0,1108.0,892.0
829,11060.0,0.374267,0.124888,-1.4754522661311391,839.0,5002.0,1371.0,2029.0,5002.0,1421.0,822.0,584.0,539.0,5002.0,2053.0,1451.0,1419.0,1521.0,1110.0,885.0
830,11080.0,0.373836,0.124467,-1.458676061889709,839.0,5002.0,1371.0,2029.0,5002.0,1421.0,822.0,584.0,539.0,5002.0,2053.0,1451.0,1419.0,1521.0,1110.0,885.0
831,11090.0,0.373814,0.124875,-1.455817002492006,839.0,5002.0,1371.0,2029.0,5002.0,1421.0,822.0,584.0,539.0,5002.0,2053.0,1451.0,1419.0,1521.0,1110.0,885.0
832,11100.0,0.374804,0.123875,-1.450018669605282,815.0,5002.0,1361.0,2035.0,5001.0,1463.0,811.0,571.0,546.0,5001.0,1999.0,1456.0,1453.0,1529.0,1130.0,876.0
833,11110.0,0.37491,0.124627,-1.434399840110016,815.0,5002.0,1361.0,2035.0,5001.0,1463.0,811.0,571.0,546.0,5001.0,1999.0,1456.0,1453.0,1529.0,1130.0,876.0
834,11130.0,0.374559,0.124159,-1.3771785451103007,815.0,5002.0,1361.0,2035.0,5001.0,1463.0,811.0,571.0,546.0,5001.0,1999.0,1456.0,1453.0,1529.0,1130.0,876.0
835,11143.0,0.374994,0.123924,-1.360551309895604,823.0,5002.0,1350.0,5002.0,5002.0,1482.0,799.0,565.0,531.0,5002.0,2040.0,1473.0,1459.0,1532.0,1134.0,879.0
836,11150.0,0.375333,0.122829,-1.3452189592979034,823.0,5002.0,1350.0,5002.0,5002.0,1482.0,799.0,565.0,531.0,5002.0,2040.0,1473.0,1459.0,1532.0,1134.0,879.0
837,11170.0,0.375429,0.122381,-1.3147376045969437,813.0,5002.0,1363.0,1993.0,5002.0,1395.0,805.0,584.0,541.0,5002.0,5002.0,1471.0,1421.0,1543.0,1120.0,884.0
838,11183.0,0.375447,0.122008,-1.2936985943597397,813.0,5002.0,1363.0,1993.0,5002.0,1395.0,805.0,584.0,541.0,5002.0,5002.0,1471.0,1421.0,1543.0,1120.0,884.0
839,11190.0,0.37516,0.122404,-1.2615499324749493,813.0,5002.0,1363.0,1993.0,5002.0,1395.0,805.0,584.0,541.0,5002.0,5002.0,1471.0,1421.0,1543.0,1120.0,884.0
840,11210.0,0.37475,0.119832,-1.2010341301532317,823.0,5002.0,1409.0,2007.0,5002.0,1399.0,800.0,582.0,536.0,5002.0,2036.0,1485.0,1454.0,1525.0,1104.0,882.0
841,11223.0,0.37498,0.119505,-1.1781616549716092,823.0,5002.0,1409.0,2007.0,5002.0,1399.0,800.0,582.0,536.0,5002.0,2036.0,1485.0,1454.0,1525.0,1104.0,882.0
842,11230.0,0.375124,0.121077,-1.150367472329813,823.0,5002.0,1409.0,2007.0,5002.0,1399.0,800.0,582.0,536.0,5002.0,2036.0,1485.0,1454.0,1525.0,1104.0,882.0
843,11260.0,0.375687,0.121619,-1.0105600407399409,836.0,5002.0,1309.0,5002.0,5001.0,1444.0,783.0,587.0,529.0,5002.0,1976.0,1434.0,1429.0,1522.0,1117.0,896.0
844,11273.0,0.3759,0.121422,-0.9629873550102286,822.0,5002.0,1311.0,2069.0,5002.0,1385.0,798.0,580.0,524.0,5002.0,1947.0,1475.0,1423.0,1556.0,1117.0,896.0
845,11280.0,0.376053,0.120385,-0.9222901628220862,822.0,5002.0,1311.0,2069.0,5002.0,1385.0,798.0,580.0,524.0,5002.0,1947.0,1475.0,1423.0,1556.0,1117.0,896.0
846,11300.0,0.376312,0.119323,-0.8379679641126829,822.0,5002.0,1311.0,2069.0,5002.0,1385.0,798.0,580.0,524.0,5002.0,1947.0,1475.0,1423.0,1556.0,1117.0,896.0
847,11313.0,0.375371,0.119329,-0.7872382809317998,819.0,5002.0,1350.0,2022.0,5002.0,1393.0,791.0,578.0,526.0,5001.0,1973.0,1444.0,1454.0,1550.0,1107.0,869.0
848,11320.0,0.375041,0.119514,-0.7289398252772386,819.0,5002.0,1350.0,2022.0,5002.0,1393.0,791.0,578.0,526.0,5001.0,1973.0,1444.0,1454.0,1550.0,1107.0,869.0
849,11340.0,0.375036,0.119661,-0.6614797744785355,819.0,5002.0,1350.0,2022.0,5002.0,1393.0,791.0,578.0,526.0,5001.0,1973.0,1444.0,1454.0,1550.0,1107.0,869.0
850,11353.0,0.375108,0.118847,-0.6299728253242914,813.0,5002.0,1341.0,2004.0,5001.0,1373.0,804.0,579.0,537.0,5001.0,2014.0,1467.0,1436.0,1540.0,1102.0,871.0
